643	-   neurological or [E11] Modifier neuromuscular [E12] [E21] Condition-Name diseases [E22]	39	Argument:Modifies(E1,E2)
644	-   at [E11] Eq-Comparison 37 weeks 0 days to 37 weeks 6 days [E12] of [E21] Observation gestation [E22]	23	Argument:Eq-Comparison(E2,E1)
645	or known oligohydramnios ( defined as AFI < 5 or [E11] Observation MVP [E12] [E21] Eq-Comparison < 2 [E22] ) before	18	Argument:Eq-Comparison(E1,E2)
646	[E11] Observation glomerular filtration rate [E12] [E21] Eq-Comparison less than 30 ml / min / 1.73 [E22] m	18	Argument:Eq-Comparison(E1,E2)
647	-   [E11] Eq-Comparison At least 100 ml per day [E12] of [E21] Observation residual diuresis [E22]	23	Argument:Eq-Comparison(E2,E1)
648	-   Use of a [E11] Drug loop diuretic [E12] for [E21] Eq-Comparison at least one month [E22]	82	Argument:Duration(E1,E2)
649	1 . Patients who are [E11] Eq-Comparison undergoing [E12] [E21] Procedure revision surgical procedure [E22]	66	Argument:Temporality(E2,E1)
650	[E11] Severity advanced [E12] esophageal [E21] Condition cancer [E22]	20	Argument:Severity(E2,E1)
651	[E11] Modifier esophageal [E12] [E21] Condition-Name cancer [E22]	39	Argument:Modifies(E1,E2)
652	-   [E11] Age age [E12] [E21] Eq-Comparison > 18 years [E22]	18	Argument:Eq-Comparison(E1,E2)
653	related to epidural , thyroid storm , prostaglandin administration ) [E11] Temporal-Connection during [E12] [E21] Encounter hospital stay [E22]	89	Argument:Arg2(E1,E2)
654	-   patients of the [E11] Location CHU Brugmann [E12] ( [E21] Life-Stage-And-Gender adults [E22] ) and HUDERF ( pediatric ) Hospitals	12	Relation:If-Then(E2,E1)
655	  patients of the CHU Brugmann ( adults ) and [E11] Location HUDERF [E12] ( [E21] Life-Stage-And-Gender pediatric [E22] ) Hospitals	12	Relation:If-Then(E2,E1)
656	-   Patient with the [E11] Assertion ability to [E12] [E21] Observation modulate the height of the candle [E22] by thinking in the alpha synchrony test .	84	Argument:Asserted(E1,E2)
657	ferromagnetic implant in the body , piercing , claustrophobia , [E11] Condition unable to remain in the scanner stationary [E12] for [E21] Eq-Comparison 40 minutes [E22]	82	Argument:Duration(E1,E2)
658	-   Patient in a exclusion period determined by a [E11] Eq-Comparison previous [E12] [E21] Study study [E22]	66	Argument:Temporality(E2,E1)
659	-   [E11] Drug basal insulin [E12] [E21] Eq-Comparison ≥ 20 uU / ml [E22]	92	Argument:Dose(E1,E2)
660	-   the carer is not available for the approximately [E11] Eq-Comparison eight week [E12] [E21] Study intervention [E22] duration ;	79	Argument:Duration(E2,E1)
661	[E11] Eq-Comparison Older than 20 years [E12] of [E21] Age age [E22]	23	Argument:Eq-Comparison(E2,E1)
662	2 . The presence of a musculoskeletal disease or previous [E11] Condition-Name nerve injuries [E12] at the [E21] Modifier upper extremities [E22]	1	Argument:Modifies(E2,E1)
663	1 . Included in [E11] Other another [E12] clinical [E21] Study study [E22] that could confound the results of this study such	43	Argument:Is-Other(E1,E2)
664	that could confound the results of this study such as [E11] Study studies [E12] involving [E21] Procedure intra - cardiac device [E22]	91	Argument:Study-Of(E1,E2)
665	3 . Tricuspid valvular disease or [E11] Procedure tricuspid replacement heart valve [E12] ( mechanical or tissue ) only for subject with [E21] Procedure DR pacemaker [E22]	12	Relation:If-Then(E2,E1)
666	4 . Active myocarditis , pocket and / or [E11] Modifier lead [E12] [E21] Condition-Name infection [E22]	39	Argument:Modifies(E1,E2)
667	. Known pregnancy , women breastfeeding or in childbearing age [E11] Negation without [E12] an adequate [E21] Procedure contraceptive method [E22]	15	Argument:Negates(E1,E2)
668	-   Adults , either sex , [E11] Age ages [E12] [E21] Eq-Comparison 18 years or above [E22]	18	Argument:Eq-Comparison(E1,E2)
669	-   Discontinuation of antibiotic due to [E11] Encounter transition [E12] to [E21] Location hospice care [E22]	93	Argument:Location(E1,E2)
670	-   Empirical antibiotic after [E11] Eq-Comparison 24 hours of first [E12] evidence of [E21] Condition bacteremia [E22]	66	Argument:Temporality(E2,E1)
671	[E11] Age Age [E12] [E21] Eq-Comparison ≥ 18 [E22]	18	Argument:Eq-Comparison(E1,E2)
672	-   Cohort 2 only : [E11] Temporal-Connection prior [E12] to starting [E21] Procedure chemotherapy [E22]	77	Argument:Arg(E1,E2)
673	-   Displays or shows evidence of [E11] Condition psychotic [E12] [E21] Assertion symptoms [E22]	64	Argument:Asserted(E2,E1)
674	-   Undergoing [E11] Procedure surgeries [E12] that commonly require [E21] Procedure local anesthesia [E22] only	73	Relation:Using(E1,E2)
675	[E11] Condition Type 1 Diabetes [E12] according to the American Diabetes Association criteria for a period [E21] Eq-Comparison less than four months [E22] .	6	Argument:Temporality(E1,E2)
676	-   Clinical evidence of [E11] Condition malignancy [E12] or [E21] Eq-Comparison prior history [E22] .	6	Argument:Temporality(E1,E2)
677	-   HIV (   +   ) , [E11] Condition Hepatitis B [E12] [E21] Polarity ( [E22]   +   ) , Hepatitis C (  	49	Argument:Polarity(E1,E2)
678	) , Hepatitis B (   +   ) , [E11] Condition Hepatitis C [E12] [E21] Polarity ( [E22]   +   ) .	49	Argument:Polarity(E1,E2)
679	-   Infants / fetuses with microcephaly whose [E11] Family-Member mothers [E12] are under the [E21] Age age [E22] of 18 years ,	30	Argument:Has(E1,E2)
680	2 . [E11] Age Age [E12] from [E21] Eq-Comparison 18 to 55 years [E22] old ;	18	Argument:Eq-Comparison(E1,E2)
681	[E11] Age Age [E12] [E21] Eq-Comparison over 18 [E22]	18	Argument:Eq-Comparison(E1,E2)
682	-   Total knee arthroplasty for [E11] Modifier primary [E12] [E21] Condition-Name osteoarthritis [E22] performed by Dr. Rick Wright .	39	Argument:Modifies(E1,E2)
683	-   Primary diagnosis of [E11] Modifier knee [E12] [E21] Condition-Name osteoarthritis [E22]	39	Argument:Modifies(E1,E2)
684	-   Patients with any other [E11] Condition-Name disorder of the musculoskeletal system [E12] affecting the [E21] Modifier lower limbs [E22] ,	1	Argument:Modifies(E2,E1)
685	with a diagnosis of sepsis or acute respiratory distress syndrome [E11] Assertion projected [E12] to be [E21] Encounter discharged [E22] alive as these patients are at the highest risk	84	Argument:Asserted(E1,E2)
686	5 . blind , deaf , [E11] Negation unable [E12] to speak [E21] Language English [E22] , or	15	Argument:Negates(E1,E2)
687	-   average [E11] Observation pain score [E12] of [E21] Eq-Comparison greater than 4 / 10 [E22] in severity on the numerical rating system	18	Argument:Eq-Comparison(E1,E2)
688	-   Uncontrolled medical condition [E11] Exception other than [E12] [E21] Condition PTH [E22]	31	Argument:Except(E1,E2)
689	additional chronic pain complaint which could not be distinguished from [E11] Modifier headache [E12] [E21] Condition-Name pain [E22]	39	Argument:Modifies(E1,E2)
690	-   prior treatment with botulinum toxin within one year [E11] Temporal-Connection of [E12] [E21] Study enrollment [E22]	89	Argument:Arg2(E1,E2)
691	-   Clinically [E11] Severity significant [E12] [E21] Condition diseases [E22]	20	Argument:Severity(E2,E1)
692	, ileostomy ( jejunostomy ) , loop stoma , or [E11] Eq-Comparison two [E12] [E21] Procedure stomas [E22] placed closely together	10	Argument:Minimum-Count(E2,E1)
693	-   Hypertrophic cardiomyopathy ( [E11] Observation diastolic septal thickness [E12] [E21] Eq-Comparison > 15 mm [E22] )	18	Argument:Eq-Comparison(E1,E2)
694	-   [E11] Condition pregnant [E12] [E21] Life-Stage-And-Gender women [E22] with any systemic condition ( such as chronic hypertension	12	Relation:If-Then(E2,E1)
695	-   pregnant women with any [E11] Modifier systemic [E12] [E21] Condition-Name condition [E22] ( such as chronic hypertension , diabetes mellitus ,	39	Argument:Modifies(E1,E2)
696	-   An acute or a [E11] Modifier terminal [E12] [E21] Condition-Name illness [E22]	39	Argument:Modifies(E1,E2)
697	-   [E11] Age Age [E12] [E21] Eq-Comparison 18 years or older [E22]	18	Argument:Eq-Comparison(E1,E2)
698	-   [E11] Observation BMI [E12] [E21] Eq-Comparison < 40 [E22] ,	18	Argument:Eq-Comparison(E1,E2)
699	[E11] Age aged [E12] [E21] Eq-Comparison between ≥ 20 and ≤ 45 years [E22] old	18	Argument:Eq-Comparison(E1,E2)
700	2 . [E11] Observation Weight [E12] [E21] Eq-Comparison ≥ 50 kg [E22] , with calculated body mass index ( BMI )	18	Argument:Eq-Comparison(E1,E2)
701	[E11] Observation Body Mass Index [E12] [E21] Eq-Comparison between 18.5 and 35 kg / m^2 [E22]	18	Argument:Eq-Comparison(E1,E2)
702	-   Regular participation in [E11] Observation physical activity [E12] (   [E21] Eq-Comparison > 4 hours per week [E22] )	18	Argument:Eq-Comparison(E1,E2)
703	-   Diagnosis of [E11] Modifier major [E12] [E21] Condition-Name depressive disorder [E22] or bipolar disorder	39	Argument:Modifies(E1,E2)
704	-   Patients [E11] Eq-Comparison on [E12] [E21] Procedure LVAD support [E22]	66	Argument:Temporality(E2,E1)
705	-   [E11] Eq-Comparison current [E12] thrombembolic or bleeding [E21] Condition event [E22]	66	Argument:Temporality(E2,E1)
706	-   [E11] Modifier Uncontrolled [E12] [E21] Condition pain [E22] ; patient is on opioids for the treatment of	39	Argument:Modifies(E1,E2)
707	/ dL. Patient may receive packed red blood cell ( [E11] Procedure-Name PRBC [E12] ) [E21] Modifier transfusion [E22] so as to have hemoglobin level of >  	1	Argument:Modifies(E2,E1)
708	3 . [E11] Eq-Comparison at least 18 years [E12] of [E21] Age age [E22] ;	23	Argument:Eq-Comparison(E2,E1)
709	1 . planned elective surgery [E11] Temporal-Connection during [E12] the [E21] Study study [E22] period ;	89	Argument:Arg2(E1,E2)
710	[E11] Age Age [E12] [E21] Eq-Comparison ≥ 18 [E22] ans	18	Argument:Eq-Comparison(E1,E2)
711	-   [E11] Condition Diabetes mellitus [E12] ( [E21] Eq-Comparison type 1 or 2 [E22] )	78	Argument:Stage(E1,E2)
712	[E11] Age aged [E12] [E21] Eq-Comparison 18 years or more [E22] , both gender	18	Argument:Eq-Comparison(E1,E2)
713	-   Receiving endotracheal intubation and [E11] Modifier mechanical [E12] [E21] Procedure-Name ventilation [E22] for more than 12 hours	39	Argument:Modifies(E1,E2)
714	-   Receiving [E11] Modifier endotracheal [E12] [E21] Procedure-Name intubation [E22] and mechanical ventilation for more than 12 hours	39	Argument:Modifies(E1,E2)
715	1 . PaO2:FIO2 > 150 with FIO2 ≤ 0.4 , [E11] Observation PEEP [E12] [E21] Eq-Comparison < 8 cm H2O [E22]	18	Argument:Eq-Comparison(E1,E2)
716	3 . Rapid shallow breathing index ( [E11] Observation RSBI [E12] ) [E21] Eq-Comparison < 105 [E22]	18	Argument:Eq-Comparison(E1,E2)
717	-   [E11] Age Age [E12] [E21] Eq-Comparison > 18 years [E22]	18	Argument:Eq-Comparison(E1,E2)
718	-   [E11] Modifier Urgent [E12] [E21] Procedure colonoscopy [E22]	39	Argument:Modifies(E1,E2)
719	[E11] Modifier knee [E12] [E21] Condition-Name OA [E22] with obesity ; sedentary with no previous education ;	39	Argument:Modifies(E1,E2)
720	, story of previous hip or knee operating room , [E11] Modifier periarticular [E12] [E21] Condition-Name fractures [E22] , or lower limb injuries ) .History of recent	39	Argument:Modifies(E1,E2)
721	hip or knee operating room , periarticular fractures , or [E11] Modifier lower limb [E12] [E21] Condition-Name injuries [E22] ) .History of recent reefer transmission or acute joint	39	Argument:Modifies(E1,E2)
722	-   [E11] Age Age [E12] [E21] Eq-Comparison ≥ 18 years [E22]	18	Argument:Eq-Comparison(E1,E2)
723	-   Patients with completely missing teeth [E11] Or or [E12] [E21] Procedure removable tooth replacement [E22] , or with a teeth health insufficient to retain	89	Argument:Arg2(E1,E2)
724	admitted in for a transient neurologic deficit and suspicion of [E11] Condition-Name TIA [E12] of [E21] Modifier carotid circulation [E22]	1	Argument:Modifies(E2,E1)
725	-   [E11] Contraindication Contraindication [E12] to [E21] Procedure MRI [E22]	74	Argument:Contraindicates(E1,E2)
726	[E11] Eq-Comparison will have [E12] [E21] Procedure thyroid surgery [E22]	66	Argument:Temporality(E2,E1)
727	-   Subject who [E11] Eq-Comparison underwent [E12] [E21] Procedure thyroid surgery [E22]	66	Argument:Temporality(E2,E1)
728	-   Subject who underwent any [E11] Procedure-Name radiotherapy [E12] on [E21] Modifier neck [E22]	1	Argument:Modifies(E2,E1)
729	-   Subject who [E11] Eq-Comparison underwent [E12] any [E21] Procedure radiotherapy [E22] on neck	66	Argument:Temporality(E2,E1)
730	-   Subject who [E11] Assertion need [E12] to neck [E21] Procedure dissection [E22]	84	Argument:Asserted(E1,E2)
731	-   Subject who need to [E11] Modifier neck [E12] [E21] Procedure-Name dissection [E22]	39	Argument:Modifies(E1,E2)
732	-   Subject under 18 years [E11] Or or [E12] [E21] Eq-Comparison over 70 years [E22]	89	Argument:Arg2(E1,E2)
733	-   High American Society of Anesthesiologists ( [E11] Condition ASA [E12] ) score ( [E21] Eq-Comparison over 3 [E22] )	78	Argument:Stage(E1,E2)
734	-   • Must be [E11] Eq-Comparison at least 18 years [E12] of [E21] Age age [E22]	23	Argument:Eq-Comparison(E2,E1)
735	-   Must be [E11] Eq-Comparison at least 18 years [E12] of [E21] Age age [E22]	23	Argument:Eq-Comparison(E2,E1)
736	-   Non - obese ( [E11] Observation BMI [E12] [E21] Eq-Comparison < 30 [E22] )	18	Argument:Eq-Comparison(E1,E2)
737	[E11] Negation Non [E12] - [E21] Condition obese [E22] ( BMI < 30 )	15	Argument:Negates(E1,E2)
738	-   Both predicted post - operative ( [E11] Modifier PPO [E12] ) FEV1 and PPO [E21] Observation-Name DLCO [E22] > 35 %	39	Argument:Modifies(E1,E2)
739	-   History of Neoadjuvant chemotherapy [E11] Or or [E12] [E21] Procedure radiotherapy [E22]	89	Argument:Arg2(E1,E2)
740	[E11] Age aged [E12] [E21] Eq-Comparison 13 - 24 years [E22] old who are San Felipe tribal members living in	18	Argument:Eq-Comparison(E1,E2)
741	-   Younger than [E11] Age age [E12] of 13 years old [E21] Or or [E22]	7	Argument:Arg(E2,E1)
742	-   Intent to transfer care to an [E11] Other outside [E12] [E21] Location institution [E22]	43	Argument:Is-Other(E1,E2)
743	-   Any gender [E11] Age aged [E12] [E21] Eq-Comparison 50 years or above [E22] ;	18	Argument:Eq-Comparison(E1,E2)
744	-   Have [E11] Eq-Comparison less than 30 mins [E12] of [E21] Observation morning stiffness [E22] ;	23	Argument:Eq-Comparison(E2,E1)
745	[E11] Condition Phenylketonuric [E12] patient diagnosed in [E21] Procedure neonatal screening [E22]	38	Relation:Found-By(E1,E2)
746	[E11] Age aged [E12] [E21] Eq-Comparison 45 years or more [E22]	18	Argument:Eq-Comparison(E1,E2)
747	-   subjects diagnosed with [E11] Modifier knee [E12] [E21] Condition-Name OA [E22] according to the clinical criteria of the American College	39	Argument:Modifies(E1,E2)
748	-   subjects with [E11] Condition-Name tenderness [E12] in the [E21] Modifier medial tibial plateau area [E22]	1	Argument:Modifies(E2,E1)
749	-   subjects who had [E11] Condition-Name pain [E12] [E21] Modifier on one side of the knee [E22] .	1	Argument:Modifies(E2,E1)
750	-   patients with a [E11] Eq-Comparison history [E12] of [E21] Condition spinal stenosis [E22] , evidence of neurologic disease by history or physical	66	Argument:Temporality(E2,E1)
751	, coagulation disorders , inflammatory disease , pacemakers , or [E11] Other other [E12] [E21] Procedure electronic implants [E22] ) .	43	Argument:Is-Other(E1,E2)
752	eyelids or lashes ( other than blepharitis ) , or [E11] Eq-Comparison previous [E12] eyelid [E21] Procedure surgery [E22]	66	Argument:Temporality(E2,E1)
753	or lashes ( other than blepharitis ) , or previous [E11] Modifier eyelid [E12] [E21] Procedure-Name surgery [E22]	39	Argument:Modifies(E1,E2)
754	3 . [E11] Observation BMI [E12] : [E21] Eq-Comparison 18 ~ 30 kg / m2 [E22]	18	Argument:Eq-Comparison(E1,E2)
755	have participated in other clinical trial within the 3 months [E11] Temporal-Connection prior [E12] to [E21] Study randomization [E22]	89	Argument:Arg2(E1,E2)
756	[E11] Modifier Nulliparous singleton [E12] [E21] Condition-Name pregnancy [E22]	39	Argument:Modifies(E1,E2)
757	-   [E11] Observation gestational age [E12] [E21] Eq-Comparison between 37 week and 42 weeks [E22]	18	Argument:Eq-Comparison(E1,E2)
758	-   [E11] Observation Bishop score [E12] of [E21] Eq-Comparison 5 or less [E22]	18	Argument:Eq-Comparison(E1,E2)
759	[E11] Age Age [E12] [E21] Eq-Comparison ≥ 18 years [E22]	18	Argument:Eq-Comparison(E1,E2)
760	Patients with Pityriasis Lichenoides selected from histological coding OT0431 , [E11] Encounter seen [E12] at [E21] Location Henri Mondor [E22] and with a diagnosis verified from medical records .	93	Argument:Location(E1,E2)
761	-   Clinical lesions [E11] Negation incompatible [E12] with [E21] Condition Pityriasis Lichenoides [E22] according to classically published semiological data	15	Argument:Negates(E1,E2)
762	ii . Moderate to [E11] Severity severe [E12] [E21] Condition disease [E22] iii . Candidate for phototherapy or systemic therapy b.	20	Argument:Severity(E2,E1)
763	4 . between the [E11] Age ages [E12] of [E21] Eq-Comparison 18 to 65 years [E22] ;	18	Argument:Eq-Comparison(E1,E2)
764	[E11] Age ages [E12] [E21] Eq-Comparison 12 - 100 years [E22]	18	Argument:Eq-Comparison(E1,E2)
765	4 . [E11] Observation Cycle length [E12] of [E21] Eq-Comparison 26 - 39 days [E22] ( long or short cycles have inconsistent PdG levels	18	Argument:Eq-Comparison(E1,E2)
766	-   Diagnosis of [E11] Condition graft versus host disease [E12] ( [E21] Condition GVHD [E22] )	97	Relation:Abbrev-Of(E2,E1)
767	-   [E11] Negation No [E12] [E21] Condition CF [E22] diagnosis	15	Argument:Negates(E1,E2)
768	-   Men [E11] Or or [E12] [E21] Life-Stage-And-Gender women [E22] without osteoporosis	89	Argument:Arg2(E1,E2)
769	-   Men or women [E11] Negation without [E12] [E21] Condition osteoporosis [E22]	15	Argument:Negates(E1,E2)
770	-   Unwilling to return annually for [E11] Study study [E12] visits for [E21] Eq-Comparison up to 5 years [E22]	82	Argument:Duration(E1,E2)
771	-   Unwilling and / or medically [E11] Negation unable [E12] to take [E21] Drug denosumab [E22]	15	Argument:Negates(E1,E2)
772	[E11] Age Age [E12] : [E21] Eq-Comparison > 8 - 40 years [E22] ( we selected this range due to lack of	18	Argument:Eq-Comparison(E1,E2)
773	-   Evidence of neuropathy defined by : [E11] Condition thermal sensory loss [E12] ( determined by a [E21] Procedure thermal roller [E22] , ROLLTEMP2 , Sometic , Sweden ) 14 and	38	Relation:Found-By(E1,E2)
774	( ischemic heart disease , cardiac dysrhythmia , glaucoma , [E11] Eq-Comparison history [E12] of [E21] Condition urinary retention [E22] )	66	Argument:Temporality(E2,E1)
775	[E11] Modifier primary knee [E12] [E21] Condition-Name osteoarthritis [E22] according to American College of Radiology	39	Argument:Modifies(E1,E2)
776	-   Being [E11] Condition radiographically [E12] [E21] Eq-Comparison K - L grade 2 - 3 [E22]	78	Argument:Stage(E1,E2)
777	-   Presence of [E11] Coreference symptoms [E12] for [E21] Eq-Comparison at least 3 months [E22]	82	Argument:Duration(E1,E2)
778	who have been planned a conventional physiotherapy programme because of [E11] Modifier knee [E12] [E21] Condition-Name osteoarthritis [E22]	39	Argument:Modifies(E1,E2)
779	-   Presence of functional [E11] Assertion capacity for [E12] [E21] Procedure outpatient physical therapy [E22]	84	Argument:Asserted(E1,E2)
780	-   Patients with neurological disease that will [E11] Stability affect [E12] [E21] Condition muscle strength [E22] , balance and coordination	22	Argument:Stability(E2,E1)
781	2 . [E11] Severity Advanced [E12] [E21] Condition cancers [E22]	20	Argument:Severity(E2,E1)
782	[E11] Modifier Full Term [E12] [E21] Condition-Name Delivery [E22]	39	Argument:Modifies(E1,E2)
783	[E11] Age Ages [E12] of [E21] Eq-Comparison 18 and above [E22]	18	Argument:Eq-Comparison(E1,E2)
784	-   3 . [E11] Condition Ambulate [E12] at a [E21] Eq-Comparison K2 level or higher [E22]	78	Argument:Stage(E1,E2)
785	-   5 . [E11] Observation Residual limb length [E12] [E21] Eq-Comparison greater than 6.5 inches [E22] in length	18	Argument:Eq-Comparison(E1,E2)
786	by the Principal Investigator based on prior medical history , [E11] Condition American Society of Anesthesiologists [E12] physical [E21] Eq-Comparison status I or II [E22]	78	Argument:Stage(E1,E2)
787	45 - 100 beats per minute ) [E11] Negation without [E12] [E21] Drug medication [E22]	15	Argument:Negates(E1,E2)
788	[E11] Encounter followed [E12] within the [E21] Location CHU Brugmann Hospital [E22] ( no private practices ) .	93	Argument:Location(E1,E2)
789	-   Patients followed within the CHU Brugmann Hospital ( [E11] Negation no [E12] [E21] Location private practices [E22] ) .	15	Argument:Negates(E1,E2)
790	-   Meet DSM - 5 criteria for [E11] Condition oppositional defiant disorder [E12] ( [E21] Condition ODD [E22] ) , conduct disorder ( CD ) , or	97	Relation:Abbrev-Of(E2,E1)
791	-   Extubation must be performed after 48 hours of [E11] Modifier invasive [E12] [E21] Procedure-Name ventilation [E22]	39	Argument:Modifies(E1,E2)
792	, cardiovascular or respiratory problems ( e.g. , asthma , [E11] Severity severe [E12] brain [E21] Condition injury [E22] )	20	Argument:Severity(E2,E1)
793	cardiovascular or respiratory problems ( e.g. , asthma , severe [E11] Modifier brain [E12] [E21] Condition-Name injury [E22] )	39	Argument:Modifies(E1,E2)
794	-   [E11] Age Age [E12] : [E21] Eq-Comparison 18 years or over [E22] .	18	Argument:Eq-Comparison(E1,E2)
795	-   [E11] Negation non [E12] - [E21] Ethnicity Hispanic [E22] , black or white	15	Argument:Negates(E1,E2)
796	-   [E11] Age age [E12] [E21] Eq-Comparison 19 - 65 years [E22]	18	Argument:Eq-Comparison(E1,E2)
797	-   [E11] Observation BMI [E12] [E21] Eq-Comparison >   = 30 kg / m^2 [E22]	18	Argument:Eq-Comparison(E1,E2)
798	-   able to [E11] Encounter visit [E12] [E21] Location Bionutrition Unit [E22] daily	93	Argument:Location(E1,E2)
799	bowel , diverticulitis , peptic ulcers , Crohn 's , [E11] Modifier GI [E12] [E21] Condition-Name cancers [E22] , and adenatomous polyps	39	Argument:Modifies(E1,E2)
800	[E11] Eq-Comparison ≥ 18 years [E12] of [E21] Age age [E22] .	23	Argument:Eq-Comparison(E2,E1)
801	moderate to severe GO with a Clinical Activity Score ( [E11] Observation-Name CAS [E12] ) ≥ 4 for the most severely [E21] Modifier affected eye [E22] at Screening ( on the 7 - item scale	1	Argument:Modifies(E2,E1)
802	3 . Total IgG level < 6 g / L [E11] Temporal-Connection at [E12] [E21] Study Screening [E22] .	89	Argument:Arg2(E1,E2)
803	4 . Absolute neutrophil count < 1500 cells / mm3 [E11] Temporal-Connection at [E12] [E21] Study Screening [E22] .	89	Argument:Arg2(E1,E2)
804	new visual field defect , or color defect secondary to [E11] Condition-Name optic nerve [E12] [E21] Modifier involvement [E22] within the last 6 months at Screening .	1	Argument:Modifies(E2,E1)
805	-   Diagnosed with [E11] Condition T2DM [E12] for [E21] Eq-Comparison more than 1 year [E22]	82	Argument:Duration(E1,E2)
806	2 . [E11] Age Age [E12] [E21] Eq-Comparison > 21 years [E22]	18	Argument:Eq-Comparison(E1,E2)
807	2 . Within 2 weeks of cardiac catheterization or [E11] Procedure-Name arterial puncture [E12] at [E21] Modifier femoral puncture site [E22] .	1	Argument:Modifies(E2,E1)
808	of , initiating study drug to reduce the risk of [E11] Modifier meningococcal [E12] [E21] Condition-Name infection [E22] ( N meningitidis ) .	39	Argument:Modifies(E1,E2)
809	1 . Any active or [E11] Modifier untreated [E12] [E21] Condition thymoma [E22] . History of thymic carcinoma or thymic malignancy unless	41	Relation:Abbrev-Of(E1,E2)
810	2 . History of thymectomy within the 12 months [E11] Temporal-Connection prior [E12] to [E21] Study screening [E22] .	89	Argument:Arg2(E1,E2)
811	Diabetic pregnant patients with type one diabetes and no other [E11] Modifier chronic [E12] [E21] Condition-Name disorders [E22]	39	Argument:Modifies(E1,E2)
812	-   Patients [E11] Eq-Comparison on [E12] [E21] Drug insulin [E22] in the 3 rd trimester of pregnancy ( on	66	Argument:Temporality(E2,E1)
813	-   Patients [E11] Condition-Name pregnant [E12] in [E21] Modifier single living [E22] fetus with no apparent congenital anomalies	1	Argument:Modifies(E2,E1)
814	-   Patients with intolerance or [E11] Condition hypersensitivity [E12] to [E21] Drug metformin [E22]	53	Relation:Caused-By(E1,E2)
815	[E11] Risk risk [E12] for [E21] Condition pregnancy [E22]	34	Argument:Risk-For(E1,E2)
816	[E11] Age Age [E12] [E21] Eq-Comparison > 50 years [E22]	18	Argument:Eq-Comparison(E1,E2)
817	-   Unstable coronary heart disease or heart failure in [E11] Assertion need of [E12] [E21] Procedure treatment [E22]	84	Argument:Asserted(E1,E2)
818	-   [E11] Age Age [E12] [E21] Eq-Comparison ≥ 18 years [E22]	18	Argument:Eq-Comparison(E1,E2)
819	-   Acute [E11] Condition-Name pain [E12] of [E21] Modifier monotraumatic origin [E22]	1	Argument:Modifies(E2,E1)
820	-   [E11] Severity Acute [E12] [E21] Condition pain [E22] of monotraumatic origin	20	Argument:Severity(E2,E1)
821	-   [E11] Observation Pain [E12] [E21] Eq-Comparison > 4 [E22] on a visual numerical scale	18	Argument:Eq-Comparison(E1,E2)
822	  Patient who has already received analgesics ( with the [E11] Exception exception [E12] of [E21] Drug paracetamol [E22] )	31	Argument:Except(E1,E2)
823	-   [E11] Age Aged [E12] [E21] Eq-Comparison 1 - 18 Year [E22] old patients	18	Argument:Eq-Comparison(E1,E2)
824	read the Information sheet and signed an informedconsent form > [E11] Temporal-Connection prior [E12] to [E21] Study study [E22] participation .	77	Argument:Arg(E1,E2)
825	[E11] Age Age [E12] [E21] Eq-Comparison > 18 years [E22] ;	18	Argument:Eq-Comparison(E1,E2)
826	-   [E11] Condition Medically [E12] [E21] Stability stable [E22] patient .	63	Argument:Stability(E1,E2)
827	-   [E11] Eq-Comparison Minimum of 3 hours [E12] of [E21] Procedure dialysis [E22] per session .	79	Argument:Duration(E2,E1)
828	expected to receive a transplant or move to another center [E11] Temporal-Connection within the duration [E12] of the [E21] Study study [E22] .	89	Argument:Arg2(E1,E2)
829	  Patients expected to receive a transplant or move to [E11] Other another [E12] [E21] Location center [E22] within the duration of the study .	43	Argument:Is-Other(E1,E2)
830	-   [E11] Condition dry perforation [E12] for [E21] Eq-Comparison at least 3 months [E22] .	82	Argument:Duration(E1,E2)
831	-   immune - compromised patients including [E11] Modifier uncontrolled [E12] [E21] Condition-Name diabetics [E22] , chronic liver and kidney diseases .	39	Argument:Modifies(E1,E2)
832	-   primary diagnosis of [E11] Condition-Name osteoarthritis [E12] of the [E21] Modifier shoulder [E22]	1	Argument:Modifies(E2,E1)
833	-   [E11] Modifier primary [E12] diagnosis of [E21] Condition osteoarthritis [E22] of the shoulder	39	Argument:Modifies(E1,E2)
834	-   [E11] Procedure total shoulder replacement [E12] performed by [E21] Provider Dr. Armstrong [E22]	67	Argument:Provider(E1,E2)
835	-   The [E11] Negation absence [E12] of [E21] Condition blood reflux [E22] in in the parametric , uterine , gonadal veins	15	Argument:Negates(E1,E2)
836	[E11] Assertion Eligible [E12] for [E21] Procedure fMRI [E22]	84	Argument:Asserted(E1,E2)
837	-   [E11] Observation BMI [E12] [E21] Eq-Comparison ≦ 40.0 [E22]	18	Argument:Eq-Comparison(E1,E2)
838	-   Adult participants : Biological [E11] Family-Member mother [E12] of [E21] Life-Stage-And-Gender adolescent [E22] participant	30	Argument:Has(E1,E2)
839	-   Infants of healthy mothers with [E11] Modifier uncomplicated [E12] [E21] Condition-Name pregnancies [E22] at term , mothers of any ethnic or social	39	Argument:Modifies(E1,E2)
840	Infants of healthy mothers with uncomplicated pregnancies at term , [E11] Family-Member mothers [E12] of any ethnic or social background that can speak , read , and understand [E21] Language Swedish [E22] to the extent that they can consent in Swedish	30	Argument:Has(E1,E2)
